entry_time,exit_time,dir,entry,exit,qty,pnl,reason
2021-02-06 16:00:00+00:00,2021-02-23 00:00:00+00:00,long,40258.99,51964.83,0.032356159021889486,377.5624170905845,close_below_ema50
2021-03-01 12:00:00+00:00,2021-03-02 04:00:00+00:00,long,49184.51,48345.01,0.018318217633696857,-16.092770492716507,close_below_ema50
2021-03-02 08:00:00+00:00,2021-03-02 16:00:00+00:00,long,48866.0,47494.92,0.020117792576413766,-28.358530646082382,close_below_ema50
2021-03-02 20:00:00+00:00,2021-03-04 16:00:00+00:00,long,48450.57,48019.76,0.02070799814300594,-9.720295645786408,close_below_ema50
2021-03-09 04:00:00+00:00,2021-03-15 20:00:00+00:00,long,53602.41,55646.61,0.02513976488630752,50.29210950984596,close_below_ema50
2021-03-16 20:00:00+00:00,2021-03-17 00:00:00+00:00,long,56954.19,55561.82,0.020698913244775054,-29.752129486482794,close_below_ema50
2021-03-17 16:00:00+00:00,2021-03-21 04:00:00+00:00,long,57897.1,57011.46,0.01965482026792203,-18.31049785970075,close_below_ema50
2021-03-24 08:00:00+00:00,2021-03-24 12:00:00+00:00,long,56591.65,56359.57,0.025392107735097858,-7.040228181981851,close_below_ema50
2021-03-26 20:00:00+00:00,2021-03-27 00:00:00+00:00,long,55030.0,54761.83,0.024101579708990475,-7.521783247416306,close_below_ema50
2021-03-27 04:00:00+00:00,2021-03-27 08:00:00+00:00,long,54966.6,54480.01,0.025377349143852302,-13.459350253739418,close_below_ema50
2021-03-27 12:00:00+00:00,2021-04-03 20:00:00+00:00,long,54977.0,57134.65,0.026390382594509022,55.75774127032176,close_below_ema50
2021-04-05 12:00:00+00:00,2021-04-06 12:00:00+00:00,long,59098.01,57876.95,0.03424785410169941,-43.4211412748741,close_below_ema50
2021-04-08 12:00:00+00:00,2021-04-16 08:00:00+00:00,long,57795.24,60939.48,0.031820666444461986,98.54052509313668,close_below_ema50
2021-04-16 12:00:00+00:00,2021-04-17 08:00:00+00:00,long,61620.18,60973.99,0.027703227099841812,-19.26004997269749,close_below_ema50
2021-05-12 00:00:00+00:00,2021-05-12 08:00:00+00:00,long,57813.05,56472.06,0.0241347443254174,-33.467747556962486,close_below_ema50
2021-07-26 20:00:00+00:00,2021-08-03 00:00:00+00:00,long,37218.09,38651.44,0.021749892122180564,30.515146236183423,close_below_ema50
2021-08-04 12:00:00+00:00,2021-08-05 04:00:00+00:00,long,39289.96,38889.08,0.03698611192903059,-15.98360803968735,close_below_ema50
2021-08-07 08:00:00+00:00,2021-08-17 16:00:00+00:00,long,43801.59,45471.21,0.03187316864091871,52.07791702247197,close_below_ema50
2021-08-20 12:00:00+00:00,2021-08-24 20:00:00+00:00,long,48752.38,47719.36,0.034094830434426536,-36.53631678217682,close_below_ema50
2021-08-25 00:00:00+00:00,2021-08-25 08:00:00+00:00,long,48002.75,47592.49,0.040840606228247436,-18.3169341328548,close_below_ema50
2021-08-25 12:00:00+00:00,2021-08-26 00:00:00+00:00,long,48811.99,47945.44,0.03829366047436422,-34.665449953176974,close_below_ema50
2021-08-27 12:00:00+00:00,2021-08-30 00:00:00+00:00,long,48199.56,47989.05,0.03588720581445318,-8.935391873630817,close_below_ema50
2021-09-02 16:00:00+00:00,2021-09-07 12:00:00+00:00,long,49403.35,46833.29747786566,0.04017001030877348,-104.78536715673285,stop
2021-09-14 12:00:00+00:00,2021-09-19 08:00:00+00:00,long,46747.45,47344.16,0.03372791381326806,18.85637796646275,close_below_ema50
2021-10-03 16:00:00+00:00,2021-10-22 12:00:00+00:00,long,48774.37,60744.92,0.038966187237363836,464.73967297012825,close_below_ema50
2021-10-25 00:00:00+00:00,2021-10-26 20:00:00+00:00,long,62129.81,60358.75,0.028645643554156615,-52.13665892471332,close_below_ema50
2021-10-28 12:00:00+00:00,2021-10-28 20:00:00+00:00,long,61186.92,60622.03,0.028974073448808736,-17.778884936106458,close_below_ema50
2021-10-29 00:00:00+00:00,2021-10-29 04:00:00+00:00,long,61687.75,60610.32,0.02335803402891179,-26.309303596062527,close_below_ema50
2021-11-05 00:00:00+00:00,2021-11-05 08:00:00+00:00,long,62243.11,61311.01,0.030054406829524843,-29.499050920977634,close_below_ema50
2021-11-07 00:00:00+00:00,2021-11-12 08:00:00+00:00,long,62185.28,63810.23,0.03596101831405019,56.62248597237678,close_below_ema50
2021-11-13 12:00:00+00:00,2021-11-13 16:00:00+00:00,long,64744.23,63974.11,0.029554450408990483,-24.282153267474857,close_below_ema50
2021-11-13 20:00:00+00:00,2021-11-14 12:00:00+00:00,long,64427.0,64117.84,0.030418850655167043,-10.968366384732487,close_below_ema50
2022-02-09 00:00:00+00:00,2022-02-11 20:00:00+00:00,long,43321.58,42366.0,0.03588289994243739,-35.51886907077422,close_below_ema50
2022-02-12 08:00:00+00:00,2022-02-12 12:00:00+00:00,long,42385.66,42115.6,0.036790385111868926,-11.17914496244677,close_below_ema50
2022-02-12 16:00:00+00:00,2022-02-12 20:00:00+00:00,long,42644.67,42199.87,0.03738463329166665,-17.89743769401322,close_below_ema50
2022-02-13 04:00:00+00:00,2022-02-13 16:00:00+00:00,long,42385.69,42015.27,0.03983711638227271,-16.101380996839897,close_below_ema50
