signal_time,entry_time,exit_time,dir,entry,exit,qty,gross_pnl,fees,funding,pnl,hold_hours,reason,coin
2025-10-31 06:00:00+00:00,2025-10-31 07:00:00+00:00,2025-10-31 18:00:00+00:00,short,109606.1083,109490.83739999999,0.05655771404147457,6.519458599504413,-5.576230081017487,0.854426576653088,1.7976550951400148,11.0,max_hold,BTC
2025-11-24 00:00:00+00:00,2025-11-24 01:00:00+00:00,2025-11-24 12:00:00+00:00,short,86678.9885,86011.79579999999,0.06740454924606652,44.971823203767045,-5.23806501361104,0.0,39.733758190156,11.0,max_hold,BTC
2025-12-16 17:00:00+00:00,2025-12-16 18:00:00+00:00,2025-12-17 05:00:00+00:00,short,87053.876,86604.9737,0.06634782270495798,29.78369021224796,-5.184848956969145,0.0,24.598841255278817,11.0,max_hold,BTC
2026-01-08 23:00:00+00:00,2026-01-09 00:00:00+00:00,2026-01-09 11:00:00+00:00,short,91051.6763,90461.1302,0.09234956754732405,54.53667695175942,-7.54318313305925,0.0,46.993493818700166,11.0,max_hold,BTC
2026-01-15 17:00:00+00:00,2026-01-15 18:00:00+00:00,2026-01-16 05:00:00+00:00,short,96596.0125,95681.69589999999,0.0746818339972028,68.28284054208729,-6.461843355041114,0.0,61.820997187046174,11.0,max_hold,BTC
2026-01-30 20:00:00+00:00,2026-01-30 21:00:00+00:00,2026-01-31 08:00:00+00:00,short,83886.8264,83070.9138,0.055178946344053514,45.02119757683778,-4.145648484699102,0.0,40.87554909213868,11.0,max_hold,BTC
2026-02-02 20:00:00+00:00,2026-02-02 21:00:00+00:00,2026-02-03 08:00:00+00:00,short,77907.6207,78730.6121,0.05604698444447372,-46.12618619373559,-3.9505952687181543,0.0,-50.076781462453745,11.0,max_hold,BTC
2026-02-11 18:00:00+00:00,2026-02-11 19:00:00+00:00,2026-02-12 06:00:00+00:00,long,67264.1732,67059.876,0.059379574910045155,-12.13108089131253,-3.589247223761396,0.0,-15.720328115073926,11.0,max_hold,BTC
2026-03-20 05:00:00+00:00,2026-03-20 06:00:00+00:00,2026-03-20 17:00:00+00:00,short,70544.8302,69995.9925,0.09425303860397241,51.72962092541577,-5.960879814319713,0.0,45.76874111109606,11.0,max_hold,BTC
2026-04-09 05:00:00+00:00,2026-04-09 06:00:00+00:00,2026-04-09 17:00:00+00:00,long,70971.285,72295.3049,0.10817219352521631,143.22213685403747,-6.973857579762271,0.0,136.2482792742752,11.0,max_hold,BTC
2026-04-18 08:00:00+00:00,2026-04-18 09:00:00+00:00,2026-04-18 20:00:00+00:00,short,76668.9924,75727.71149999999,0.12552824127831533,118.15733592587137,-8.608540597730629,0.0,109.54879532814074,11.0,max_hold,BTC
2026-04-19 15:00:00+00:00,2026-04-19 16:00:00+00:00,2026-04-20 03:00:00+00:00,short,75787.257,74628.3818,0.13309275758340552,154.23789606301992,-9.008654468202668,0.0,145.22924159481724,11.0,max_hold,BTC
2026-04-20 07:00:00+00:00,2026-04-20 08:00:00+00:00,2026-04-20 19:00:00+00:00,long,74819.4391,76236.1223,0.11281851936278012,159.82810103012525,-7.668839150397685,0.0,152.15926187972758,11.0,max_hold,BTC
2026-05-03 05:00:00+00:00,2026-05-03 06:00:00+00:00,2026-05-03 17:00:00+00:00,long,78236.4639,78674.3906,0.23652772286209778,103.58180513151217,-16.701195198253927,0.0,86.88060993325824,11.0,max_hold,BTC
