signal_time,entry_time,exit_time,dir,entry,exit,qty,gross_pnl,fees,funding,pnl,hold_hours,reason,coin
2025-07-26 06:00:00+00:00,2025-07-26 08:00:00+00:00,2025-07-27 06:00:00+00:00,short,117372.7776,118219.4552,0.062054346293813234,-52.5400249896144,-6.578784899236739,3.413143278371455,-55.70566661047968,22.0,max_hold,BTC
2025-08-03 22:00:00+00:00,2025-08-04 00:00:00+00:00,2025-08-04 22:00:00+00:00,short,114128.75110000001,115061.50809999999,0.0749431594292568,-69.90375655975403,-7.729308960686231,1.7186321286609862,-75.91443339177927,22.0,max_hold,BTC
2025-08-23 12:00:00+00:00,2025-08-23 14:00:00+00:00,2025-08-24 12:00:00+00:00,short,114862.5309,114704.401,0.06041535451137451,9.553473967348195,-6.241215408672181,0.0,3.312258558676014,22.0,max_hold,BTC
2025-09-24 18:00:00+00:00,2025-09-24 20:00:00+00:00,2025-09-25 16:00:00+00:00,short,113376.9767,111652.25039999999,0.06959569167591856,120.03351980014847,-7.047479118294835,0.0,112.98604068185364,20.0,trail_stop,BTC
2025-10-13 02:00:00+00:00,2025-10-13 04:00:00+00:00,2025-10-14 02:00:00+00:00,short,114773.5576,113462.0284,0.03498608837028299,45.885276491406714,-3.593281671467695,0.0,42.29199481993902,22.0,max_hold,BTC
2025-10-19 08:00:00+00:00,2025-10-19 10:00:00+00:00,2025-10-20 08:00:00+00:00,long,107377.2035,110920.7138,0.05733130960797042,203.15408610833182,-5.631887467575639,0.0,197.5221986407562,22.0,max_hold,BTC
2025-11-08 00:00:00+00:00,2025-11-08 02:00:00+00:00,2025-11-09 00:00:00+00:00,short,102917.1156,102025.5985,0.04194134341776588,37.391424853911225,-3.868007738866699,0.0,33.52341711504452,22.0,max_hold,BTC
2025-11-20 06:00:00+00:00,2025-11-20 08:00:00+00:00,2025-11-21 06:00:00+00:00,short,92297.3025,86256.95039999999,0.04086886880491803,246.86235751041187,-3.2837896513486142,0.9466404995197159,244.52520835858294,22.0,trail_stop,BTC
2025-11-23 06:00:00+00:00,2025-11-23 08:00:00+00:00,2025-11-24 06:00:00+00:00,short,85721.27590000001,87021.0985,0.04404424835566761,-57.24970941270893,-3.423738617829593,0.6419207994489434,-60.031527231089576,22.0,max_hold,BTC
2025-12-07 20:00:00+00:00,2025-12-07 22:00:00+00:00,2025-12-08 06:00:00+00:00,short,90158.9442,91703.26996834658,0.059151665252772385,-91.3494408904673,-4.840853766576316,-0.02048100538804929,-96.21077566243167,8.0,trail_stop,BTC
2026-01-16 08:00:00+00:00,2026-01-16 10:00:00+00:00,2026-01-17 08:00:00+00:00,short,95576.31850000001,95315.5861,0.07292619059967642,19.01422069791166,-6.264458738457682,0.0,12.749761959453979,22.0,max_hold,BTC
2026-01-26 18:00:00+00:00,2026-01-26 20:00:00+00:00,2026-01-27 18:00:00+00:00,long,87993.3901,88346.4881,0.07171563654954972,25.322647834372773,-5.69084697638238,0.0,19.63180085799039,22.0,max_hold,BTC
2026-02-06 20:00:00+00:00,2026-02-06 22:00:00+00:00,2026-02-07 20:00:00+00:00,short,70271.9121,69475.8365,0.025552674290306804,20.341860517260475,-1.6069179162507654,0.0,18.73494260100971,22.0,max_hold,BTC
2025-04-10 06:00:00+00:00,2025-04-10 08:00:00+00:00,2025-04-11 06:00:00+00:00,short,1594.0216500000001,1552.36557,1.0582309491447637,44.08175307605042,-1.4983219503888994,-0.4527248937219288,42.13070623193959,22.0,max_hold,ETH
2025-07-12 20:00:00+00:00,2025-07-12 22:00:00+00:00,2025-07-13 14:00:00+00:00,short,2939.118,3023.9969156523307,1.3283578603438215,-112.74957478423379,-3.5645177566531157,0.0,-116.3140925408869,16.0,trail_stop,ETH
2025-09-26 20:00:00+00:00,2025-09-26 22:00:00+00:00,2025-09-27 20:00:00+00:00,short,4020.39352,4015.50429,0.7800317623292786,3.8137546933333546,-2.8207149887845304,0.0,0.9930397045488242,22.0,max_hold,ETH
2025-10-14 02:00:00+00:00,2025-10-14 04:00:00+00:00,2025-10-14 16:00:00+00:00,short,4150.354520000001,4159.750855492637,0.610453845225522,-5.736029132508912,-2.2828211013144424,0.0,-8.018850233823354,12.0,trail_stop,ETH
2025-12-15 12:00:00+00:00,2025-12-15 14:00:00+00:00,2025-12-15 14:00:00+00:00,short,3131.86016,3135.30624,1.4784410510446098,-5.094826137183381,-4.169536235769359,0.0,-9.26436237295274,0.0,trail_stop,ETH
2026-02-06 20:00:00+00:00,2026-02-06 22:00:00+00:00,2026-02-07 20:00:00+00:00,short,2051.88425,2100.32991,0.6711863087402922,-32.51606370988713,-1.2541091828173077,0.0,-33.77017289270444,22.0,max_hold,ETH
2026-03-14 12:00:00+00:00,2026-03-14 14:00:00+00:00,2026-03-15 12:00:00+00:00,long,2078.4233400000003,2095.77108,1.8633813998906725,32.32545604613886,-3.5001523087899455,0.0,28.825303737348914,22.0,max_hold,ETH
2026-03-28 12:00:00+00:00,2026-03-28 14:00:00+00:00,2026-03-29 12:00:00+00:00,long,2026.2076799999998,1985.80408,2.1529432152530497,-86.98665649179735,-3.8869350741933504,-1.1757953126887235,-92.04938687867941,22.0,max_hold,ETH
2026-05-04 10:00:00+00:00,2026-05-04 12:00:00+00:00,2026-05-05 10:00:00+00:00,short,2335.6990800000003,2379.31358,2.140899755603052,-93.37427239074862,-4.542466253156682,0.0,-97.91673864390529,22.0,max_hold,ETH
2025-05-12 20:00:00+00:00,2025-05-12 22:00:00+00:00,2025-05-13 20:00:00+00:00,long,172.90185499999998,182.86512399999998,13.02570905380476,129.77864321879227,-2.0853527217322805,0.0,127.69329049705999,22.0,max_hold,SOL
2025-07-12 04:00:00+00:00,2025-07-12 06:00:00+00:00,2025-07-13 04:00:00+00:00,short,163.081061,161.468426,20.32320491492273,32.77391155797665,-2.9681485782003225,0.0,29.805762979776333,22.0,max_hold,SOL
2025-09-09 14:00:00+00:00,2025-09-09 16:00:00+00:00,2025-09-10 06:00:00+00:00,short,213.126043,221.85173703302286,17.611237861595658,-153.6702731230713,-3.44722371690168,0.0,-157.11749683997297,14.0,trail_stop,SOL
2025-09-13 16:00:00+00:00,2025-09-13 18:00:00+00:00,2025-09-14 00:00:00+00:00,short,237.72866000000002,246.30477877056407,17.004759802271796,-145.83483972919618,-3.7038925631524835,0.0,-149.53873229234867,6.0,trail_stop,SOL
2025-09-27 02:00:00+00:00,2025-09-27 04:00:00+00:00,2025-09-28 02:00:00+00:00,short,203.728863,201.370393,13.029180702214159,30.728931810750804,-2.375150133940431,0.0,28.353781676810375,22.0,max_hold,SOL
2025-10-13 02:00:00+00:00,2025-10-13 04:00:00+00:00,2025-10-13 18:00:00+00:00,short,194.651587,206.99973573776722,8.854648315817947,-109.33851442434,-1.6004165437917095,0.0,-110.93893096813171,14.0,trail_stop,SOL
2025-10-14 04:00:00+00:00,2025-10-14 06:00:00+00:00,2025-10-15 04:00:00+00:00,short,199.490135,204.381296,9.687209086603255,-47.3816992832393,-1.7605741482911967,0.0,-49.1422734315305,22.0,max_hold,SOL
2026-01-05 12:00:00+00:00,2026-01-05 14:00:00+00:00,2026-01-05 18:00:00+00:00,short,133.68988099999999,138.51613350601386,33.44873244773348,-161.43202879886124,-4.097225767443982,0.0,-165.5292545663052,4.0,trail_stop,SOL
2026-01-26 14:00:00+00:00,2026-01-26 16:00:00+00:00,2026-01-27 14:00:00+00:00,long,123.477032,124.922512,29.97961511825804,43.334934061139734,-3.351115226101861,0.0,39.98381883503787,22.0,max_hold,SOL
2026-02-07 00:00:00+00:00,2026-02-07 02:00:00+00:00,2026-02-08 00:00:00+00:00,short,87.0048907,87.8383436,14.658482053705876,-12.217154377259082,-1.1533213854892987,0.0,-13.37047576274838,22.0,max_hold,SOL
2026-04-15 00:00:00+00:00,2026-04-15 02:00:00+00:00,2026-04-16 00:00:00+00:00,long,83.90116280000001,84.77456,44.04099944235578,38.46528559815445,-3.342891336198192,0.0,35.12239426195626,22.0,max_hold,SOL
2026-04-19 12:00:00+00:00,2026-04-19 14:00:00+00:00,2026-04-19 22:00:00+00:00,long,86.3118858,83.92007760616707,51.465014733446246,-123.09444393518916,-3.942445727160842,0.0,-127.03688966235,8.0,trail_stop,SOL
2025-06-07 16:00:00+00:00,2025-06-07 18:00:00+00:00,2025-06-08 16:00:00+00:00,short,648.865282,651.815486,10.52099592973546,-31.039084275889117,-6.158005679705935,0.0,-37.197089955595054,22.0,max_hold,BNB
2025-06-20 14:00:00+00:00,2025-06-20 16:00:00+00:00,2025-06-21 14:00:00+00:00,short,645.1563950000001,636.3508479999999,15.427067288900425,135.84376608457774,-8.89645431103842,0.0,126.94731177353931,22.0,max_hold,BNB
2025-07-12 12:00:00+00:00,2025-07-12 14:00:00+00:00,2025-07-13 12:00:00+00:00,short,686.853882,691.8851669615885,9.86845754349582,-49.6510220326655,-6.122712495706759,0.0,-55.77373452837226,22.0,trail_stop,BNB
2025-08-14 12:00:00+00:00,2025-08-14 14:00:00+00:00,2025-08-15 12:00:00+00:00,short,843.6868180000001,832.329624,3.957795194075415,44.949447831382784,-2.9849984187025393,0.0,41.964449412680246,22.0,max_hold,BNB
2025-09-19 14:00:00+00:00,2025-09-19 16:00:00+00:00,2025-09-20 04:00:00+00:00,short,982.3352110000001,1002.6042936561234,5.307206354608374,-107.57220427466034,-4.74051759868088,0.0,-112.31272187334122,12.0,trail_stop,BNB
2025-09-22 00:00:00+00:00,2025-09-22 02:00:00+00:00,2025-09-23 00:00:00+00:00,short,1035.88914,983.755038,3.6249493539616626,188.98347936427137,-3.29449853622309,0.0,185.68898082804827,22.0,max_hold,BNB
2025-09-23 16:00:00+00:00,2025-09-23 18:00:00+00:00,2025-09-24 16:00:00+00:00,short,1013.7957700000001,1017.3050999999999,3.215802251889206,-11.285311316621907,-2.9392284382020564,0.0,-14.224539754823963,22.0,max_hold,BNB
2025-10-13 14:00:00+00:00,2025-10-13 16:00:00+00:00,2025-10-14 14:00:00+00:00,short,1272.71807,1213.56396,1.22094546146083,72.22394213125463,-1.3660266421980536,0.0,70.85791548905658,22.0,max_hold,BNB
2025-11-23 16:00:00+00:00,2025-11-23 18:00:00+00:00,2025-11-24 16:00:00+00:00,short,844.0767010000001,866.909995,4.288311135312329,-97.91626891605979,-3.3017594853726226,0.9692813353792782,-100.24874706605314,22.0,max_hold,BNB
2025-12-04 18:00:00+00:00,2025-12-04 20:00:00+00:00,2025-12-05 18:00:00+00:00,short,897.9205430000001,883.5149749999999,4.5786314350985124,65.9577864852498,-3.670441498042111,1.0766753659843848,63.364020353192075,22.0,max_hold,BNB
2026-01-01 10:00:00+00:00,2026-01-01 12:00:00+00:00,2026-01-02 10:00:00+00:00,long,861.4083449999999,869.149177,9.950947489832993,77.02861275961959,-7.749309163300877,0.0,69.27930359631871,22.0,max_hold,BNB
2026-01-15 02:00:00+00:00,2026-01-15 04:00:00+00:00,2026-01-16 02:00:00+00:00,short,931.100586,929.47876,6.0737646268394805,9.850589389688905,-5.0853244577233205,0.0,4.765264931965584,22.0,max_hold,BNB
2026-04-06 22:00:00+00:00,2026-04-07 00:00:00+00:00,2026-04-07 18:00:00+00:00,short,599.7700150000001,608.8365718237095,11.042714928345912,-100.11940238587282,-6.00583409946692,1.3009372393390213,-104.82429924600072,18.0,trail_stop,BNB
2026-04-18 16:00:00+00:00,2026-04-18 18:00:00+00:00,2026-04-19 06:00:00+00:00,long,633.930122,619.5175253153195,9.98789886492815,-143.95155806758723,-5.633688750240392,0.0,-149.58524681782762,12.0,trail_stop,BNB
