entry_time,exit_time,dir,entry,exit,qty,pnl,reason
2021-02-06 16:00:00+00:00,2021-04-22 04:00:00+00:00,long,40258.99,54159.51,0.032356159021889486,448.54542760671205,ema_inverse
2021-04-22 04:00:00+00:00,2021-05-06 08:00:00+00:00,short,54159.51,58081.3,0.020379364343136336,-80.83854583173218,ema_inverse
2021-05-06 08:00:00+00:00,2021-05-10 20:00:00+00:00,long,58081.3,53824.59435735001,0.024356175296445015,-104.76730864961904,stop
2021-05-12 00:00:00+00:00,2021-05-12 20:00:00+00:00,long,57813.05,53508.37791571318,0.023841396910551604,-103.69101907028876,stop
2021-05-13 04:00:00+00:00,2021-07-26 20:00:00+00:00,short,50893.36,37218.09,0.017065882594546285,232.77907240434695,ema_inverse
2021-07-26 20:00:00+00:00,2021-09-21 00:00:00+00:00,long,37218.09,42668.97,0.021826088656201458,118.2739413126982,ema_inverse
2021-09-21 00:00:00+00:00,2021-10-01 08:00:00+00:00,short,42668.97,46303.55843259155,0.02891744626028545,-106.13215900155765,stop
2021-10-03 16:00:00+00:00,2021-11-20 04:00:00+00:00,long,48774.37,58405.34,0.03959873191937984,379.6765269121947,ema_inverse
2021-11-20 04:00:00+00:00,2022-02-09 00:00:00+00:00,short,58405.34,43321.58,0.02835856073239726,426.5997924173284,ema_inverse
2022-02-09 00:00:00+00:00,2022-02-17 20:00:00+00:00,long,43321.58,40367.98305004712,0.037955231936026096,-113.37503999147651,stop
2022-02-20 04:00:00+00:00,2022-02-28 16:00:00+00:00,short,38770.4,40948.255766625945,0.050954112104957296,-112.59550421020172,stop
2022-03-02 16:00:00+00:00,2022-03-04 16:00:00+00:00,long,43690.3,40146.07169890591,0.030992572291428072,-110.8840737631958,stop
2022-03-06 00:00:00+00:00,2022-03-09 04:00:00+00:00,short,39281.9,41820.038891279866,0.04284080413208658,-110.1257000128616,stop
2022-03-10 04:00:00+00:00,2022-03-19 08:00:00+00:00,short,39219.9,41718.6,0.03199969069428078,-80.99362992390292,ema_inverse
2022-03-19 08:00:00+00:00,2022-04-11 20:00:00+00:00,long,41718.6,39520.7137507507,0.0486033878406906,-108.40412015164016,stop
2022-04-11 20:00:00+00:00,2022-04-19 12:00:00+00:00,short,39505.6,41713.08672807494,0.04790093424148478,-107.29685698932454,stop
2022-04-21 20:00:00+00:00,2022-07-21 20:00:00+00:00,short,40449.8,23144.5,0.046008352390073205,795.0179930301739,ema_inverse
2022-07-21 20:00:00+00:00,2022-07-26 00:00:00+00:00,long,23144.5,21216.90953360289,0.058424177709994855,-113.65459951049938,stop
2022-07-26 12:00:00+00:00,2022-07-27 16:00:00+00:00,short,20737.6,22160.498812535152,0.0783480462445163,-112.82573485759806,stop
2022-07-28 08:00:00+00:00,2022-08-19 04:00:00+00:00,long,23106.0,21575.035326060708,0.07208075176107652,-111.64134166350183,stop
2022-08-20 08:00:00+00:00,2022-09-13 04:00:00+00:00,short,21220.1,22501.124755191122,0.08527288076042129,-110.72796511466014,stop
2022-09-13 12:00:00+00:00,2022-10-26 16:00:00+00:00,short,20823.9,20754.4,0.0671658821142563,3.5509715284163392,ema_inverse
2022-10-26 16:00:00+00:00,2022-11-08 04:00:00+00:00,long,20754.4,19879.29333303463,0.1236019623068172,-110.17386295739273,stop
2022-11-09 16:00:00+00:00,2022-12-15 08:00:00+00:00,short,16764.5,17712.1,0.05348694919021551,-51.42185231362869,ema_inverse
2022-12-15 08:00:00+00:00,2022-12-16 08:00:00+00:00,long,17712.1,17119.841503289823,0.1799027699962709,-109.05548921630385,stop
2022-12-16 12:00:00+00:00,2023-01-10 00:00:00+00:00,short,16961.8,17199.9,0.15892986129965508,-40.01292567255239,ema_inverse
2023-01-10 00:00:00+00:00,2023-03-06 08:00:00+00:00,long,17199.9,22370.0,0.3397174240769323,1750.9960204205545,ema_inverse
2023-03-06 08:00:00+00:00,2023-03-13 12:00:00+00:00,short,22370.0,23034.887586800094,0.18434427503330178,-125.91627260136775,stop
2023-03-15 04:00:00+00:00,2023-05-10 04:00:00+00:00,long,24892.0,27532.4,0.05069221466274974,132.78472002017816,ema_inverse
2023-05-10 04:00:00+00:00,2023-06-21 00:00:00+00:00,short,27532.4,28628.290065653113,0.11190621074606218,-125.1507966487455,stop
