entry_time,exit_time,dir,entry,exit,qty,pnl,reason
2024-01-17 16:30:00+00:00,2024-01-17 19:15:00+00:00,short,42360.957639,42675.0,0.3661926360310355,-127.45581659409955,stop
2024-01-18 18:00:00+00:00,2024-01-18 20:45:00+00:00,short,41457.65854229999,41101.76367994755,0.07731397956253434,24.96244912137341,stop
2024-01-19 03:15:00+00:00,2024-01-19 03:30:00+00:00,short,41002.1589978,40997.3281831017,0.27921430996735924,-7.809339499792134,stop
2024-01-19 05:00:00+00:00,2024-01-19 06:00:00+00:00,short,41078.2589217,41261.73064462553,0.6262987457991274,-135.53588283566745,stop
2024-01-19 12:45:00+00:00,2024-01-19 14:15:00+00:00,short,41293.8587061,41244.076865646246,0.1422977689426071,2.3858591964307374,stop
2024-01-19 14:30:00+00:00,2024-01-19 16:15:00+00:00,short,41049.95895,40807.18948511245,0.07000626344658428,14.7031778763701,stop
2024-01-22 07:30:00+00:00,2024-01-22 09:00:00+00:00,short,41054.7589452,40978.8454128952,0.2036825957314354,8.778738321839498,stop
2024-01-22 10:15:00+00:00,2024-01-22 13:00:00+00:00,short,40508.65949129999,41050.0,0.2120665038315547,-121.718532972609,stop
2024-01-22 14:00:00+00:00,2024-01-22 15:45:00+00:00,short,40861.7591382,40654.9200073219,0.07233261250972119,12.602688959368137,stop
2024-01-22 16:30:00+00:00,2024-01-22 18:45:00+00:00,short,40433.15956679999,40320.03323042435,0.127359613459593,10.293848304788963,stop
2024-01-22 19:15:00+00:00,2024-01-23 00:15:00+00:00,short,39964.960035,39717.4,0.13620651716797266,29.377987461294005,time_stop
2024-01-23 07:15:00+00:00,2024-01-23 08:00:00+00:00,short,39906.860093100004,39772.63878587751,0.25980846280202485,26.591268256520653,stop
2024-01-23 08:45:00+00:00,2024-01-23 09:00:00+00:00,short,39470.4605295,39338.54469266575,0.14751247703443351,14.809107222313411,stop
2024-01-23 09:15:00+00:00,2024-01-23 14:15:00+00:00,short,39077.3609226,38838.3,0.19422505081670233,40.37835055942805,time_stop
2024-01-23 16:15:00+00:00,2024-01-23 17:00:00+00:00,short,38949.96105,39479.2,0.22112228253784197,-123.9634986754922,stop
2024-01-23 19:00:00+00:00,2024-01-23 23:15:00+00:00,short,39081.5609184,39654.2,0.20187400425790766,-121.9588257311187,stop
2024-01-24 19:45:00+00:00,2024-01-24 20:00:00+00:00,short,39663.4603365,39861.88989802152,0.5755111134933777,-132.5055070470227,stop
2024-01-24 20:45:00+00:00,2024-01-24 23:00:00+00:00,short,39683.4603165,39991.0,0.17797863971487493,-60.40763535453201,hard_kill
