signal_time,entry_time,exit_time,dir,entry,exit,qty,gross_pnl,fees,funding,pnl,hold_hours,reason,coin
2025-10-31 06:00:00+00:00,2025-10-31 07:00:00+00:00,2025-10-31 22:00:00+00:00,short,109606.1083,109618.8758,1.2133445451356517,-15.491376480003895,-119.69794737683324,24.977834972128456,-110.2114888847087,15.0,max_hold,BTC
2025-11-06 00:00:00+00:00,2025-11-06 01:00:00+00:00,2025-11-06 16:00:00+00:00,short,103670.8894,100847.2451,1.302674389966624,3678.2891159852347,-119.88924124360474,25.180126038009234,3583.5800007796392,15.0,max_hold,BTC
2025-11-08 03:00:00+00:00,2025-11-08 04:00:00+00:00,2025-11-08 19:00:00+00:00,short,102500.24070000001,101972.5826,1.7793559730760342,938.8915919769782,-163.72347276175896,0.0,775.1681192152193,15.0,max_hold,BTC
2025-11-20 09:00:00+00:00,2025-11-20 10:00:00+00:00,2025-11-21 01:00:00+00:00,short,91862.433,87090.1192,1.8727769733990391,8937.479394474474,-150.8121985910173,0.0,8786.667195883458,15.0,max_hold,BTC
2025-11-24 00:00:00+00:00,2025-11-24 01:00:00+00:00,2025-11-24 16:00:00+00:00,short,86678.9885,87696.1756118754,3.3303931018787623,-3387.632940709785,-261.3320296637251,0.0,-3648.9649703735104,15.0,trail_stop,BTC
2025-12-07 21:00:00+00:00,2025-12-07 22:00:00+00:00,2025-12-08 01:00:00+00:00,short,90158.9442,91317.81866259103,3.1027651081454333,-3595.7152472482476,-253.38589548715368,0.0,-3849.1011427354015,3.0,trail_stop,BTC
2025-12-16 17:00:00+00:00,2025-12-16 18:00:00+00:00,2025-12-17 09:00:00+00:00,short,87053.876,86394.9107,2.2023687374272383,1451.284575769385,-171.89918341774438,0.0,1279.3853923516406,15.0,max_hold,BTC
2025-12-17 22:00:00+00:00,2025-12-17 23:00:00+00:00,2025-12-18 14:00:00+00:00,long,86342.8951,88277.5088,2.0543904455385347,3974.4519010879567,-161.43232021570793,0.0,3813.0195808722488,15.0,max_hold,BTC
2026-01-03 11:00:00+00:00,2026-01-03 12:00:00+00:00,2026-01-03 21:00:00+00:00,short,89694.0837,90668.17731505523,5.567642673531409,-5423.405179195975,-451.88667950491435,0.0,-5875.291858700889,9.0,trail_stop,BTC
2026-01-08 23:00:00+00:00,2026-01-09 00:00:00+00:00,2026-01-09 15:00:00+00:00,short,91051.6763,91581.1050511069,2.903900803384102,-1537.4085756739623,-238.65636622038858,0.0,-1776.0649418943508,15.0,trail_stop,BTC
2026-01-12 17:00:00+00:00,2026-01-12 18:00:00+00:00,2026-01-13 09:00:00+00:00,short,91453.5557,92448.64663766632,2.371237410929732,-2359.5968586715203,-196.23410196094957,0.0,-2555.8309606324697,15.0,trail_stop,BTC
2026-01-15 17:00:00+00:00,2026-01-15 18:00:00+00:00,2026-01-16 09:00:00+00:00,short,96596.0125,95633.68149999999,1.6511548556151066,1588.9575033589504,-142.83044668867774,0.0,1446.1270566702726,15.0,max_hold,BTC
