entry_time,exit_time,symbol,dir,entry,exit,qty,pnl,reason
2021-09-01 00:00:00+00:00,2021-09-01 04:00:00+00:00,SOLUSDT,long,111.361,110.176,10.252434221485473,-13.0576519605104,regime_switch
2021-09-01 04:00:00+00:00,2021-09-01 08:00:00+00:00,ETHUSDT,long,3518.36,3532.96,0.8490404745276765,10.001248496565402,regime_switch
2021-09-01 08:00:00+00:00,2021-09-01 20:00:00+00:00,SOLUSDT,long,116.136,110.894,10.096552492102681,-53.84301628851499,regime_switch
2021-09-01 20:00:00+00:00,2021-09-02 00:00:00+00:00,ETHUSDT,long,3831.44,3770.3,0.7455491762703935,-47.84986503526044,regime_switch
2021-09-02 00:00:00+00:00,2021-09-02 16:00:00+00:00,SOLUSDT,long,113.859,127.344,10.623506145618803,142.2330117525329,regime_switch
2021-09-02 16:00:00+00:00,2021-09-05 00:00:00+00:00,ETHUSDT,long,3787.0,3848.05,0.8232051607049405,47.74259003614066,regime_switch
2021-09-05 00:00:00+00:00,2021-09-05 20:00:00+00:00,SOLUSDT,long,140.863,142.14,10.763754537395524,12.526844614115323,regime_switch
2021-09-05 20:00:00+00:00,2021-09-06 20:00:00+00:00,ETHUSDT,long,3952.56,3929.0,0.9493665878296557,-25.360072698856516,regime_switch
2021-09-06 20:00:00+00:00,2021-09-07 12:00:00+00:00,SOLUSDT,long,164.272,142.91423642969204,10.08858742038212,-216.709294963128,stop
2021-09-07 12:00:00+00:00,2021-09-07 16:00:00+00:00,SOLUSDT,long,168.371,173.863,5.672943799333406,30.37921764665058,regime_switch
2021-09-14 20:00:00+00:00,2021-09-16 00:00:00+00:00,ETHUSDT,long,3435.42,3542.97,0.6842927375114215,71.68557928074426,regime_switch
2021-09-18 08:00:00+00:00,2021-09-19 12:00:00+00:00,SOLUSDT,long,160.951,159.544,8.058460261363093,-12.371332076323954,regime_switch
2021-09-19 12:00:00+00:00,2021-09-19 20:00:00+00:00,BTCUSDT,long,47656.61,47256.91,0.0946300128673837,-41.416283190648464,regime_switch
2021-09-21 00:00:00+00:00,2021-10-01 08:00:00+00:00,BTCUSDT,short,42668.97,46303.55843259155,0.05835626964388297,-214.17786456089442,stop
2021-10-03 16:00:00+00:00,2021-10-06 04:00:00+00:00,SOLUSDT,long,175.633,156.7293272576299,10.99349677482708,-209.27899499474466,stop
2021-10-06 12:00:00+00:00,2021-10-07 08:00:00+00:00,SOLUSDT,long,160.796,157.894,10.55410673661745,-31.973413060020746,regime_switch
2021-10-07 08:00:00+00:00,2021-10-10 04:00:00+00:00,ETHUSDT,long,3578.67,3585.49,0.7246791130744971,2.8656247052783437,regime_switch
2021-10-10 04:00:00+00:00,2021-10-11 00:00:00+00:00,BTCUSDT,long,55699.0,56538.24,0.064691558948202,51.38742312063152,regime_switch
2021-10-11 00:00:00+00:00,2021-10-11 20:00:00+00:00,ETHUSDT,long,3519.72,3543.1,0.7978283507723668,16.399259628097187,regime_switch
2021-10-13 12:00:00+00:00,2021-10-20 04:00:00+00:00,ETHUSDT,long,3487.12,3860.92,0.7904221546042863,293.136579947515,regime_switch
2021-10-20 04:00:00+00:00,2021-10-20 12:00:00+00:00,BTCUSDT,long,64033.57,66914.74,0.05623517883717292,159.0775495577876,regime_switch
2021-10-20 12:00:00+00:00,2021-10-22 00:00:00+00:00,ETHUSDT,long,4083.64,4160.04,0.7833546135191872,57.26520256871564,regime_switch
2021-10-22 00:00:00+00:00,2021-10-27 08:00:00+00:00,SOLUSDT,long,201.88,179.22780204581952,9.473475836171291,-216.0392161765605,stop
2021-10-28 08:00:00+00:00,2021-10-29 20:00:00+00:00,SOLUSDT,long,195.486,200.529,7.847252581869014,38.33064287788195,regime_switch
2021-10-29 20:00:00+00:00,2021-10-31 08:00:00+00:00,ETHUSDT,long,4421.53,4209.95,0.651517947656188,-140.09759301903037,regime_switch
2021-10-31 20:00:00+00:00,2021-11-02 20:00:00+00:00,BTCUSDT,long,61348.61,63266.69,0.06229485991057494,116.38136783479,regime_switch
2021-11-02 20:00:00+00:00,2021-11-09 00:00:00+00:00,SOLUSDT,long,221.044,247.0,9.67330200118354,249.26921435798306,regime_switch
2021-11-09 00:00:00+00:00,2021-11-10 20:00:00+00:00,ETHUSDT,long,4819.79,4602.851039497954,0.9936063940463377,-219.29689682685827,stop
2021-11-10 20:00:00+00:00,2021-11-12 00:00:00+00:00,ETHUSDT,long,4632.21,4776.85,0.693647493010816,97.7185450368493,regime_switch
2021-11-13 16:00:00+00:00,2021-11-14 08:00:00+00:00,SOLUSDT,long,237.224,236.405,9.70180776872337,-9.7838035672614,regime_switch
2021-11-14 08:00:00+00:00,2021-11-16 00:00:00+00:00,BTCUSDT,long,64479.06,61210.61976251525,0.06514565960958525,-216.19995000315203,stop
2021-11-30 12:00:00+00:00,2021-12-02 04:00:00+00:00,ETHUSDT,long,4618.9,4562.68,0.5833639157857095,-34.939200330232104,regime_switch
2021-12-02 04:00:00+00:00,2021-12-04 00:00:00+00:00,SOLUSDT,long,222.97,198.13187311555077,8.37027337552374,-209.31180727755466,stop
2021-12-04 04:00:00+00:00,2022-01-27 12:00:00+00:00,BTCUSDT,short,47241.93,36625.3,0.030998009213480598,328.0545076888148,regime_switch
2022-01-27 12:00:00+00:00,2022-01-27 16:00:00+00:00,ETHUSDT,short,2478.44,2393.48,0.648440562102888,53.82784993893327,regime_switch
2022-01-27 16:00:00+00:00,2022-01-28 04:00:00+00:00,SOLUSDT,short,89.84,89.63,12.299741673169594,1.6999718961322139,regime_switch
2022-01-28 04:00:00+00:00,2022-01-30 16:00:00+00:00,BTCUSDT,short,36788.86,37505.73,0.06471120943711281,-48.312601818596995,regime_switch
2022-01-30 16:00:00+00:00,2022-01-30 20:00:00+00:00,ETHUSDT,short,2559.21,2600.45,0.879416033400763,-38.08211230980591,regime_switch
2022-01-31 00:00:00+00:00,2022-02-04 12:00:00+00:00,BTCUSDT,short,36998.67,39481.389205568514,0.08444749927857205,-212.24284821897913,stop
2022-02-11 20:00:00+00:00,2022-02-16 16:00:00+00:00,SOLUSDT,short,96.44,103.19,16.760110494634628,-114.46907418200131,regime_switch
2022-02-17 16:00:00+00:00,2022-02-20 04:00:00+00:00,SOLUSDT,short,94.86,87.29,18.841790852188613,141.25954386957721,regime_switch
2022-02-20 04:00:00+00:00,2022-02-28 16:00:00+00:00,BTCUSDT,short,38770.4,40948.255766625945,0.09456566587491971,-208.96583985660595,stop
2022-03-04 00:00:00+00:00,2022-03-05 16:00:00+00:00,SOLUSDT,short,91.47,90.1,16.5183414363254,21.430433665928433,regime_switch
2022-03-06 00:00:00+00:00,2022-03-09 04:00:00+00:00,BTCUSDT,short,39281.9,41820.038891279866,0.07966454212627533,-204.78405215763334,stop
2022-03-10 04:00:00+00:00,2022-03-19 08:00:00+00:00,BTCUSDT,short,39219.9,41718.6,0.05889614742492067,-149.0705899019899,regime_switch
2022-03-25 08:00:00+00:00,2022-03-31 16:00:00+00:00,ETHUSDT,long,3167.23,3282.42,1.048056287973542,118.02176531658094,regime_switch
2022-03-31 16:00:00+00:00,2022-04-05 08:00:00+00:00,SOLUSDT,long,123.01,134.52,13.708477246879044,156.37243545342236,regime_switch
2022-04-05 08:00:00+00:00,2022-04-06 00:00:00+00:00,ETHUSDT,long,3522.25,3351.227356116876,1.1730052772310442,-203.8355138855715,stop
2022-04-11 20:00:00+00:00,2022-04-19 12:00:00+00:00,BTCUSDT,short,39505.6,41713.08672807494,0.08903054819024349,-199.42613120427563,stop
2022-04-21 20:00:00+00:00,2022-04-28 16:00:00+00:00,BTCUSDT,short,40449.8,39973.2,0.08463631239203857,37.61498402544411,regime_switch
2022-04-28 16:00:00+00:00,2022-04-29 08:00:00+00:00,SOLUSDT,short,98.72,95.59,25.425777679608366,77.60649099280418,regime_switch
2022-04-29 08:00:00+00:00,2022-05-16 12:00:00+00:00,BTCUSDT,short,38737.7,29663.1,0.08629470760333142,780.7289028028576,regime_switch
2022-05-16 12:00:00+00:00,2022-05-16 20:00:00+00:00,ETHUSDT,short,2013.82,2022.89,0.8119597402592763,-8.675533245392579,regime_switch
2022-05-16 20:00:00+00:00,2022-05-25 12:00:00+00:00,BTCUSDT,short,29866.7,29616.1,0.0700847761873284,15.895709422546403,regime_switch
2022-05-25 12:00:00+00:00,2022-05-26 16:00:00+00:00,SOLUSDT,short,48.22,44.03,36.14720298584341,150.12294872050617,regime_switch
2022-05-26 16:00:00+00:00,2022-05-30 20:00:00+00:00,BTCUSDT,short,29374.8,31257.121302452964,0.11348280480867916,-216.36337314962515,stop
2022-06-01 16:00:00+00:00,2022-06-05 12:00:00+00:00,BTCUSDT,short,30116.5,29958.3,0.11859757274233082,15.912245822644433,regime_switch
2022-06-05 12:00:00+00:00,2022-06-06 00:00:00+00:00,SOLUSDT,short,39.78,41.75,45.956976577395785,-92.03399277761169,regime_switch
2022-06-07 00:00:00+00:00,2022-06-07 16:00:00+00:00,BTCUSDT,short,29547.5,31298.215934880864,0.11867224968483245,-210.64967774886736,stop
2022-06-08 00:00:00+00:00,2022-06-11 00:00:00+00:00,BTCUSDT,short,30006.0,29258.4,0.09129355809981665,66.08688085756249,regime_switch
2022-06-11 00:00:00+00:00,2022-06-11 04:00:00+00:00,ETHUSDT,short,1668.4,1666.15,1.5725612490054284,1.4407491651137927,regime_switch
2022-06-11 04:00:00+00:00,2022-06-23 04:00:00+00:00,BTCUSDT,short,29309.0,20446.2,0.12846948258362154,1136.042520322183,regime_switch
2022-06-28 00:00:00+00:00,2022-06-28 16:00:00+00:00,ETHUSDT,short,1181.42,1155.96,1.9676651728832195,48.25708281288933,regime_switch
2022-06-28 16:00:00+00:00,2022-06-30 00:00:00+00:00,SOLUSDT,short,35.91,32.98,44.50711697961003,129.17941463476726,regime_switch
2022-06-30 00:00:00+00:00,2022-07-02 00:00:00+00:00,BTCUSDT,short,20062.6,19121.7,0.19432996062431102,179.79918656097735,regime_switch
2022-07-02 00:00:00+00:00,2022-07-03 08:00:00+00:00,SOLUSDT,short,32.14,32.89,50.181116390752535,-38.941148492620655,regime_switch
2022-07-03 08:00:00+00:00,2022-07-05 00:00:00+00:00,BTCUSDT,short,19080.0,20354.054964647636,0.18365432042278496,-236.88259254005567,stop
2022-07-05 12:00:00+00:00,2022-07-06 12:00:00+00:00,ETHUSDT,short,1092.4,1132.85,2.174751031644693,-89.90442512329439,regime_switch
2022-07-11 00:00:00+00:00,2022-07-11 16:00:00+00:00,BTCUSDT,short,20540.0,20499.8,0.17085593582357142,4.063651246102813,regime_switch
2022-07-11 16:00:00+00:00,2022-07-11 20:00:00+00:00,ETHUSDT,short,1141.34,1095.95,2.8369421269934576,126.22997824371221,regime_switch
2022-07-11 20:00:00+00:00,2022-07-15 04:00:00+00:00,BTCUSDT,short,19954.3,20823.4,0.17590359939083403,-155.74699591252607,regime_switch
2022-07-26 12:00:00+00:00,2022-07-27 16:00:00+00:00,BTCUSDT,short,20737.6,22160.498812535152,0.1594919392950923,-229.67765142058911,stop
2022-08-20 08:00:00+00:00,2022-09-06 04:00:00+00:00,BTCUSDT,short,21220.1,19900.7,0.17356989949060783,226.15319213871825,regime_switch
2022-09-06 16:00:00+00:00,2022-09-07 00:00:00+00:00,ETHUSDT,short,1575.82,1509.2,1.7769237968103404,116.18592516285035,regime_switch
2022-09-07 00:00:00+00:00,2022-09-08 16:00:00+00:00,BTCUSDT,short,18736.3,19341.7,0.22418359260016651,-139.13533209575277,regime_switch
2022-09-13 12:00:00+00:00,2022-09-24 16:00:00+00:00,BTCUSDT,short,20823.9,19093.0,0.14063819378340475,241.18511333272238,regime_switch
2022-09-25 16:00:00+00:00,2022-09-27 12:00:00+00:00,SOLUSDT,short,32.7,34.37,84.1448504177967,-142.7793382447287,regime_switch
2022-09-27 16:00:00+00:00,2022-09-27 20:00:00+00:00,BTCUSDT,short,19068.7,19070.1,0.17127116319535696,-2.8526102840231577,regime_switch
2022-09-27 20:00:00+00:00,2022-09-28 00:00:00+00:00,SOLUSDT,short,32.66,32.32,75.79429460034379,23.800014858864472,regime_switch
2022-09-28 00:00:00+00:00,2022-09-28 12:00:00+00:00,BTCUSDT,short,18736.0,19477.9,0.16778589784338746,-127.04505901864837,regime_switch
2022-09-29 12:00:00+00:00,2022-10-02 04:00:00+00:00,BTCUSDT,short,19280.7,19276.5,0.1717705065258945,-1.9277597822792063,regime_switch
2022-10-02 04:00:00+00:00,2022-10-04 20:00:00+00:00,SOLUSDT,short,32.8,34.08,101.10830226628923,-132.1234762030781,regime_switch
2022-10-07 12:00:00+00:00,2022-10-26 08:00:00+00:00,BTCUSDT,short,19574.1,20462.321272130044,0.25171267387532525,-227.60762126111945,stop
2022-11-08 20:00:00+00:00,2022-11-09 16:00:00+00:00,SOLUSDT,short,23.82,11.742,26.785843215684086,323.13839109645795,regime_switch
2022-11-09 16:00:00+00:00,2022-11-18 04:00:00+00:00,BTCUSDT,short,16764.5,16739.8,0.11264958307505661,1.2727465314653326,regime_switch
2022-11-18 04:00:00+00:00,2022-11-21 08:00:00+00:00,SOLUSDT,short,13.597,11.795,103.49543953174194,185.4475995559629,regime_switch
2022-11-21 08:00:00+00:00,2022-11-24 00:00:00+00:00,BTCUSDT,short,16077.6,16757.063726475128,0.3373566016664218,-233.6523699479014,stop
2022-11-28 00:00:00+00:00,2022-11-28 16:00:00+00:00,SOLUSDT,short,13.051,13.349,152.33954140054092,-47.005888894550914,regime_switch
2022-11-28 16:00:00+00:00,2022-11-30 00:00:00+00:00,BTCUSDT,short,16215.1,16768.104216044307,0.40435208639437864,-228.94313951869472,stop
2022-12-07 04:00:00+00:00,2022-12-08 16:00:00+00:00,BTCUSDT,short,16755.4,17241.6818244751,0.45041688734398627,-225.15468966169263,stop
2022-12-12 00:00:00+00:00,2022-12-13 08:00:00+00:00,BTCUSDT,short,16909.0,17239.885963727873,0.6483395352944799,-223.3824811014142,stop
2022-12-16 08:00:00+00:00,2022-12-16 12:00:00+00:00,SOLUSDT,short,13.495,13.002,202.89605783261726,97.87730177372367,regime_switch
2022-12-16 12:00:00+00:00,2022-12-20 16:00:00+00:00,BTCUSDT,short,16961.8,16894.7,0.31951681691080963,17.11248997001853,regime_switch
2022-12-20 16:00:00+00:00,2022-12-28 08:00:00+00:00,SOLUSDT,short,12.233,9.999,235.4247477119514,523.8453011920466,regime_switch
2022-12-28 08:00:00+00:00,2023-01-03 20:00:00+00:00,BTCUSDT,short,16672.0,16667.2,0.7403647479952171,-6.3195165721683555,regime_switch
2023-01-06 08:00:00+00:00,2023-01-06 20:00:00+00:00,BTCUSDT,short,16731.4,17001.651285216696,0.8240816086608627,-233.82862873130367,stop
2023-01-14 00:00:00+00:00,2023-03-03 08:00:00+00:00,BTCUSDT,long,20996.3,22333.9,0.18508361727449057,244.35996240506813,regime_switch
2023-03-03 08:00:00+00:00,2023-03-06 08:00:00+00:00,SOLUSDT,short,21.133,20.681,141.37554786505402,61.53715677163241,regime_switch
2023-03-08 20:00:00+00:00,2023-03-13 00:00:00+00:00,BTCUSDT,short,21695.4,22517.52760611107,0.2726468275810028,-228.97228945289717,stop
2023-03-15 12:00:00+00:00,2023-03-17 04:00:00+00:00,SOLUSDT,short,19.237,19.992,73.7577283739305,-56.84446169287009,regime_switch
2023-03-17 04:00:00+00:00,2023-03-17 08:00:00+00:00,BTCUSDT,long,26046.9,26914.1,0.10586743882631287,89.56550477910606,regime_switch
2023-03-21 00:00:00+00:00,2023-03-27 20:00:00+00:00,BTCUSDT,long,27773.0,27112.0,0.11060322418509128,-75.53691437010484,regime_switch
2023-03-27 20:00:00+00:00,2023-03-29 00:00:00+00:00,SOLUSDT,short,19.887,20.646,133.8784260842119,-103.78432309570542,regime_switch
2023-03-29 00:00:00+00:00,2023-04-09 04:00:00+00:00,BTCUSDT,long,27354.1,27888.2,0.15246772435255135,78.06394446909763,regime_switch
2023-04-09 04:00:00+00:00,2023-04-11 00:00:00+00:00,SOLUSDT,short,20.0,20.979201860235488,222.83486352160818,-221.85295082717982,stop
2023-04-11 20:00:00+00:00,2023-04-19 08:00:00+00:00,BTCUSDT,long,30185.1,29054.97366377197,0.18914987379429096,-218.24535485196301,stop
2023-04-25 20:00:00+00:00,2023-04-26 20:00:00+00:00,BTCUSDT,long,28286.7,28395.9,0.17360955139257417,15.021906708963334,regime_switch
2023-04-26 20:00:00+00:00,2023-04-27 20:00:00+00:00,SOLUSDT,short,21.256,22.326,101.09407524321395,-109.93301330513886,regime_switch
2023-04-27 20:00:00+00:00,2023-05-08 16:00:00+00:00,BTCUSDT,long,29459.0,27329.1,0.10029308787534931,-215.89242942713628,regime_switch
2023-05-08 16:00:00+00:00,2023-05-10 04:00:00+00:00,SOLUSDT,short,20.382,20.539,123.08583672891763,-21.339194576353684,regime_switch
2023-05-20 04:00:00+00:00,2023-05-24 16:00:00+00:00,SOLUSDT,short,20.16,19.186,238.1623957718045,228.22187843212268,regime_switch
2023-05-27 00:00:00+00:00,2023-05-27 20:00:00+00:00,SOLUSDT,short,19.47,20.283228574115167,254.93438908528285,-211.37371574502995,stop
2023-06-07 20:00:00+00:00,2023-06-15 12:00:00+00:00,SOLUSDT,short,18.627,14.471,128.07988464057323,530.6043253574886,regime_switch
2023-06-15 12:00:00+00:00,2023-06-15 20:00:00+00:00,BTCUSDT,short,24948.4,25586.1,0.23629754008799184,-155.46341252994233,regime_switch
2023-06-15 20:00:00+00:00,2023-06-19 12:00:00+00:00,SOLUSDT,short,14.766,15.554,125.38141815810792,-100.3211833480106,regime_switch
2023-06-24 12:00:00+00:00,2023-06-24 20:00:00+00:00,BTCUSDT,long,30390.9,30524.2,0.14000855093112302,15.251685886788815,regime_switch
2023-06-25 00:00:00+00:00,2023-06-28 16:00:00+00:00,BTCUSDT,long,30742.0,30080.4,0.14989814645940688,-102.81947970682842,regime_switch
2023-06-28 16:00:00+00:00,2023-06-29 08:00:00+00:00,SOLUSDT,short,15.893,17.34862874762767,142.09495000983694,-208.7268811570913,stop
2023-07-01 16:00:00+00:00,2023-07-18 16:00:00+00:00,BTCUSDT,long,30600.5,29443.505544671832,0.17516329103445072,-206.86995875113183,stop
2023-07-20 08:00:00+00:00,2023-07-24 08:00:00+00:00,BTCUSDT,long,30274.0,29437.631721212238,0.2373661966432003,-204.19496649568043,stop
2023-08-17 20:00:00+00:00,2023-08-29 16:00:00+00:00,BTCUSDT,short,26609.7,28000.829641145454,0.1397724929783356,-197.49487794728145,stop
2023-08-31 16:00:00+00:00,2023-09-07 00:00:00+00:00,BTCUSDT,short,26148.7,25824.7,0.17337475381590567,52.5690700643632,regime_switch
2023-09-07 00:00:00+00:00,2023-09-07 20:00:00+00:00,SOLUSDT,short,19.75,19.9,158.3239028667433,-26.25960252947782,regime_switch
2023-09-08 08:00:00+00:00,2023-09-08 20:00:00+00:00,ETHUSDT,short,1625.23,1635.78,3.885737257747228,-46.06309929118759,regime_switch
2023-09-08 20:00:00+00:00,2023-09-10 08:00:00+00:00,BTCUSDT,short,25899.8,25782.9,0.2692950065006635,25.91342904693824,regime_switch
2023-09-10 08:00:00+00:00,2023-09-11 12:00:00+00:00,SOLUSDT,short,18.318,17.827,182.26706598345513,86.85791215788761,regime_switch
2023-09-11 12:00:00+00:00,2023-09-12 00:00:00+00:00,BTCUSDT,short,25102.5,25813.451977712324,0.2705557065161081,-197.86235517309026,stop
2023-09-12 00:00:00+00:00,2023-09-14 12:00:00+00:00,BTCUSDT,short,25788.2,26648.98771684912,0.21886333161808233,-192.98549856727735,stop
2023-09-21 12:00:00+00:00,2023-09-24 08:00:00+00:00,BTCUSDT,short,26567.7,26587.6,0.19874301156611893,-8.180683691245541,regime_switch
2023-09-24 08:00:00+00:00,2023-09-24 20:00:00+00:00,ETHUSDT,short,1593.31,1579.99,5.94478020011249,71.6386438618912,regime_switch
2023-09-24 20:00:00+00:00,2023-09-27 08:00:00+00:00,BTCUSDT,short,26232.4,26781.44145570719,0.33841582420814437,-192.98060589785698,stop
2023-09-27 12:00:00+00:00,2023-09-28 12:00:00+00:00,BTCUSDT,short,26293.4,27049.22931983579,0.24072194590064283,-187.08100125136164,stop
2023-10-02 00:00:00+00:00,2023-10-02 20:00:00+00:00,BTCUSDT,long,28114.8,27255.283601278923,0.20732947606323973,-182.79502478365578,stop
2023-10-02 20:00:00+00:00,2023-10-06 00:00:00+00:00,BTCUSDT,long,27477.6,27544.8,0.1586130435754641,7.167888396740656,regime_switch
2023-10-06 00:00:00+00:00,2023-10-16 00:00:00+00:00,ETHUSDT,short,1623.59,1562.25,2.8992189252846976,174.14350982859153,regime_switch
2023-10-16 00:00:00+00:00,2023-10-16 08:00:00+00:00,BTCUSDT,long,27221.4,27737.0,0.3222938074574048,159.08958632993063,regime_switch
2023-10-17 12:00:00+00:00,2023-10-19 12:00:00+00:00,ETHUSDT,short,1574.67,1560.34,3.2507242933379037,42.50645785678976,regime_switch
2023-10-19 12:00:00+00:00,2023-10-20 08:00:00+00:00,BTCUSDT,long,28659.5,29829.9,0.17494116649620206,200.65825972168994,regime_switch
2023-10-23 16:00:00+00:00,2023-12-24 00:00:00+00:00,BTCUSDT,long,31339.9,43867.8,0.13261236159527554,1657.3650165465929,regime_switch
2023-12-24 00:00:00+00:00,2023-12-24 08:00:00+00:00,SOLUSDT,long,116.333,110.453,14.91720161605392,-89.06635049667635,regime_switch
2023-12-24 08:00:00+00:00,2023-12-24 12:00:00+00:00,BTCUSDT,long,43666.6,43707.0,0.15359843663314204,0.8371974947753626,regime_switch
2023-12-24 12:00:00+00:00,2023-12-26 12:00:00+00:00,SOLUSDT,long,113.625,110.708,13.745002528061624,-41.32755543520684,regime_switch
2023-12-26 20:00:00+00:00,2023-12-27 00:00:00+00:00,SOLUSDT,long,112.543,108.679,11.40481046212159,-45.077385617658464,regime_switch
2023-12-27 04:00:00+00:00,2023-12-27 12:00:00+00:00,SOLUSDT,long,111.515,107.99,11.706047074958246,-42.29163028450337,regime_switch
2023-12-27 16:00:00+00:00,2023-12-29 20:00:00+00:00,BTCUSDT,long,43183.9,41622.61715710556,0.13772474666224818,-219.69926644205952,stop
2024-01-01 08:00:00+00:00,2024-01-03 12:00:00+00:00,BTCUSDT,long,42727.6,41248.87792554482,0.1424427905118789,-215.41803621813992,stop
2024-01-04 12:00:00+00:00,2024-01-10 20:00:00+00:00,BTCUSDT,long,44050.4,46662.9,0.0771037101660708,198.63571001229684,regime_switch
2024-01-10 20:00:00+00:00,2024-01-12 20:00:00+00:00,ETHUSDT,long,2585.82,2523.3,0.997910049228182,-64.428713154031,regime_switch
2024-01-13 20:00:00+00:00,2024-01-14 00:00:00+00:00,ETHUSDT,long,2578.5,2551.84,1.1217993185717765,-32.20925459954001,regime_switch
2024-02-02 04:00:00+00:00,2024-02-08 00:00:00+00:00,BTCUSDT,long,43076.0,44523.6,0.11660424025520601,164.7105042715721,regime_switch
