time,return_pct
2021-01-01 00:00:00+00:00,-5.993176563582859
2022-01-01 00:00:00+00:00,0.0
2023-01-01 00:00:00+00:00,0.0
2024-01-01 00:00:00+00:00,0.0
2025-01-01 00:00:00+00:00,0.0
2026-01-01 00:00:00+00:00,0.0
