entry_time,exit_time,dir,entry,exit,qty,pnl,reason
2021-02-06 16:00:00+00:00,2021-02-23 00:00:00+00:00,long,40258.99,51964.83,0.032356159021889486,377.5624170905845,close_below_ema50
2021-03-01 12:00:00+00:00,2021-03-02 04:00:00+00:00,long,49184.51,48345.01,0.018318217633696857,-16.092770492716507,close_below_ema50
2021-03-02 08:00:00+00:00,2021-03-02 16:00:00+00:00,long,48866.0,47494.92,0.020117792576413766,-28.358530646082382,close_below_ema50
2021-03-02 20:00:00+00:00,2021-03-04 16:00:00+00:00,long,48450.57,48019.76,0.02070799814300594,-9.720295645786408,close_below_ema50
2021-03-05 16:00:00+00:00,2021-03-06 00:00:00+00:00,long,49298.42,48676.99,0.02038849420381959,-13.469050384640353,close_below_ema50
2021-03-06 04:00:00+00:00,2021-03-06 08:00:00+00:00,long,48833.21,48185.05,0.022298511486372578,-15.318348319006319,close_below_ema50
2021-03-06 20:00:00+00:00,2021-03-15 20:00:00+00:00,long,48908.21,55646.61,0.02349284430802996,157.32166604206347,close_below_ema50
2021-03-16 20:00:00+00:00,2021-03-17 00:00:00+00:00,long,56954.19,55561.82,0.020855032112869893,-29.976531063701504,close_below_ema50
2021-03-17 16:00:00+00:00,2021-03-21 04:00:00+00:00,long,57897.1,57011.46,0.019803064200178237,-18.448602414577856,close_below_ema50
2021-03-21 16:00:00+00:00,2021-03-22 12:00:00+00:00,long,57567.86,57121.2,0.025465710468583955,-12.542769596247421,close_below_ema50
2021-03-24 08:00:00+00:00,2021-03-24 12:00:00+00:00,long,56591.65,56359.57,0.025552780033784604,-7.08477626192382,close_below_ema50
2021-03-26 20:00:00+00:00,2021-03-27 00:00:00+00:00,long,55030.0,54761.83,0.024254086001663167,-7.569378437905962,close_below_ema50
2021-03-27 04:00:00+00:00,2021-03-27 08:00:00+00:00,long,54966.6,54480.01,0.025537928055380906,-13.544516273301838,close_below_ema50
2021-03-27 12:00:00+00:00,2021-04-03 20:00:00+00:00,long,54977.0,57134.65,0.026557371624286244,56.110556584156484,close_below_ema50
2021-04-04 12:00:00+00:00,2021-04-05 00:00:00+00:00,long,57957.58,57540.01,0.03363379528178229,-15.598312814853513,close_below_ema50
2021-04-05 12:00:00+00:00,2021-04-06 12:00:00+00:00,long,59098.01,57876.95,0.034412964801669194,-43.63047687318902,close_below_ema50
2021-04-06 16:00:00+00:00,2021-04-06 20:00:00+00:00,long,58301.21,58059.99,0.03668916481492217,-10.557838434600416,close_below_ema50
2021-04-08 12:00:00+00:00,2021-04-16 08:00:00+00:00,long,57795.24,60939.48,0.03194148974960488,98.91468419357695,close_below_ema50
2021-04-16 12:00:00+00:00,2021-04-17 08:00:00+00:00,long,61620.18,60973.99,0.027808416457430193,-19.33318052447208,close_below_ema50
2021-05-06 08:00:00+00:00,2021-05-07 00:00:00+00:00,long,58081.3,55770.02,0.024499377737651276,-57.74063637532287,close_below_ema50
2021-05-07 08:00:00+00:00,2021-05-10 16:00:00+00:00,long,56510.58,55828.14,0.024433240363328036,-17.772140132697086,close_below_ema50
2021-05-12 00:00:00+00:00,2021-05-12 08:00:00+00:00,long,57813.05,56472.06,0.02405096361929881,-33.35156851297866,close_below_ema50
2021-07-28 08:00:00+00:00,2021-07-28 12:00:00+00:00,long,40729.99,39670.0,0.024363486767688836,-26.608581975877367,regime_cash
2021-07-28 16:00:00+00:00,2021-07-28 20:00:00+00:00,long,40375.3,40003.08,0.023523511453804918,-9.512234130362607,regime_cash
2021-07-30 20:00:00+00:00,2021-08-01 20:00:00+00:00,long,42203.25,39846.78,0.028251066657334938,-67.49999139271662,regime_cash
2021-08-05 16:00:00+00:00,2021-08-06 00:00:00+00:00,long,40694.19,40224.62,0.03131999016403547,-15.72067831464031,regime_cash
2021-08-06 04:00:00+00:00,2021-08-17 16:00:00+00:00,long,40727.86,45471.21,0.03136440462917333,147.6909156937339,close_below_ema50
2021-08-18 12:00:00+00:00,2021-08-18 16:00:00+00:00,long,45827.23,44922.74,0.03465634731539721,-32.60434457497656,close_below_ema50
2021-08-19 12:00:00+00:00,2021-08-24 20:00:00+00:00,long,45789.99,47719.36,0.03345950347424976,63.30425164963341,close_below_ema50
2021-08-25 00:00:00+00:00,2021-08-25 08:00:00+00:00,long,48002.75,47592.49,0.04081318809205397,-18.304637150976163,close_below_ema50
2021-08-25 12:00:00+00:00,2021-08-26 00:00:00+00:00,long,48811.99,47945.44,0.0382679522174308,-34.642177477183054,close_below_ema50
2021-08-27 12:00:00+00:00,2021-08-30 00:00:00+00:00,long,48199.56,47989.05,0.03586311311878838,-8.92939314310356,close_below_ema50
2021-08-30 16:00:00+00:00,2021-08-30 20:00:00+00:00,long,48666.62,47024.7,0.044073769379174836,-74.05259428676251,close_below_ema50
2021-09-01 16:00:00+00:00,2021-09-07 12:00:00+00:00,long,48200.44,45640.79352680595,0.04001693297442571,-103.93129669694333,stop
2021-09-14 12:00:00+00:00,2021-09-19 08:00:00+00:00,long,46747.45,47344.16,0.033463448889536916,18.70852267400809,close_below_ema50
2021-09-19 12:00:00+00:00,2021-09-19 16:00:00+00:00,long,47656.61,47389.98,0.04514281567059192,-13.752697219245135,close_below_ema50
