signal_time,entry_time,exit_time,dir,entry,exit,qty,gross_pnl,fees,funding,pnl,hold_hours,reason,coin
2025-10-31 06:00:00+00:00,2025-10-31 07:00:00+00:00,2025-11-01 06:00:00+00:00,short,109606.1083,110042.0027,0.05655771404147457,-24.653190827479573,-5.590257773259628,1.785754677088369,-28.45769392365083,23.0,max_hold,BTC
2025-11-06 00:00:00+00:00,2025-11-06 01:00:00+00:00,2025-11-06 15:00:00+00:00,short,103670.8894,102150.636,0.06122360700742049,93.07539671329491,-5.670511283140836,1.1053715615516122,88.51025699170567,14.0,take_profit,BTC
2025-11-08 03:00:00+00:00,2025-11-08 04:00:00+00:00,2025-11-09 03:00:00+00:00,short,102500.24070000001,101611.4743,0.06192907707362835,55.040482886051684,-5.688202558439459,0.0,49.35228032761223,23.0,take_profit,BTC
2025-11-20 09:00:00+00:00,2025-11-20 10:00:00+00:00,2025-11-20 15:00:00+00:00,short,91862.433,91131.3312,0.061936846864061035,45.282140228639626,-5.100325537650073,0.0,40.181814690989555,5.0,take_profit,BTC
2025-11-24 00:00:00+00:00,2025-11-24 01:00:00+00:00,2025-11-24 16:00:00+00:00,short,86678.9885,87696.1756118754,0.06840053531514022,-69.57614296793821,-5.367309556912967,0.0,-74.94345252485118,15.0,trail_stop,BTC
2025-12-07 21:00:00+00:00,2025-12-07 22:00:00+00:00,2025-12-08 01:00:00+00:00,short,90158.9442,91317.81866259103,0.07516102946180203,-87.10219762533464,-6.137991144066449,0.0,-93.24018876940109,3.0,trail_stop,BTC
2025-12-16 17:00:00+00:00,2025-12-16 18:00:00+00:00,2025-12-17 14:00:00+00:00,short,87053.876,88453.32545493565,0.06595053388258117,-92.29443869469306,-5.208657136285829,0.0,-97.50309583097888,20.0,trail_stop,BTC
2025-12-17 22:00:00+00:00,2025-12-17 23:00:00+00:00,2025-12-18 13:00:00+00:00,long,86342.8951,87193.834,0.0562837238194277,47.89401003480807,-4.395281999936059,0.0,43.49872803487201,14.0,take_profit,BTC
2026-01-03 11:00:00+00:00,2026-01-03 12:00:00+00:00,2026-01-03 21:00:00+00:00,short,89694.0837,90668.17731505523,0.12488921098364458,-121.65378300845366,-10.136385211228383,0.0,-131.79016821968204,9.0,trail_stop,BTC
2026-01-08 23:00:00+00:00,2026-01-09 00:00:00+00:00,2026-01-09 08:00:00+00:00,short,91051.6763,90761.2202,0.08986772316547059,26.102628386523172,-7.352599972758461,0.0,18.75002841376471,8.0,take_profit,BTC
2026-01-12 17:00:00+00:00,2026-01-12 18:00:00+00:00,2026-01-13 09:00:00+00:00,short,91453.5557,92448.64663766632,0.08358544751157165,-83.17512133954868,-6.917196546340847,0.0,-90.09231788588953,15.0,trail_stop,BTC
2026-01-15 17:00:00+00:00,2026-01-15 18:00:00+00:00,2026-01-15 19:00:00+00:00,short,96596.0125,95840.7436,0.07181025877997728,54.236055157468456,-6.218519964444168,0.0,48.01753519302429,1.0,take_profit,BTC
2026-01-16 22:00:00+00:00,2026-01-16 23:00:00+00:00,2026-01-17 22:00:00+00:00,short,95512.3377,95344.59479999999,0.10545349725525502,17.689075444739785,-9.056938953390814,0.0,8.632136491348971,23.0,take_profit,BTC
2026-01-26 17:00:00+00:00,2026-01-26 18:00:00+00:00,2026-01-27 02:00:00+00:00,long,87676.295,88497.4428,0.08171630647896375,67.10116528932733,-6.47832021822423,0.0,60.6228450711031,8.0,take_profit,BTC
2026-01-27 11:00:00+00:00,2026-01-27 12:00:00+00:00,2026-01-27 20:00:00+00:00,long,87981.3865,88346.4881,0.11407310704631297,41.64827389958118,-9.051420831522591,0.0,32.596853068058586,8.0,take_profit,BTC
2026-01-28 15:00:00+00:00,2026-01-28 16:00:00+00:00,2026-01-29 02:00:00+00:00,short,89418.1665,88582.5668,0.08927823455120487,74.60086600751697,-7.151216048029739,0.0,67.44964995948723,10.0,take_profit,BTC
2026-01-30 20:00:00+00:00,2026-01-30 21:00:00+00:00,2026-01-31 08:00:00+00:00,short,83886.8264,83542.0551,0.053913432520363014,18.587804217508243,-4.061999567119548,0.0,14.525804650388695,11.0,take_profit,BTC
2026-02-02 20:00:00+00:00,2026-02-02 21:00:00+00:00,2026-02-03 17:00:00+00:00,short,77907.6207,76483.9383,0.05462214321833504,77.76458395022324,-3.794939031330011,0.0,73.96964491889322,20.0,take_profit,BTC
