signal_time,entry_time,exit_time,dir,entry,exit,qty,gross_pnl,fees,funding,pnl,hold_hours,reason
2025-07-26 06:00:00+00:00,2025-07-26 08:00:00+00:00,2025-07-27 08:00:00+00:00,short,117372.7776,118219.4552,0.062054346293813234,-52.5400249896144,-6.578784899236739,3.6667662175530755,-55.452043671298064,24.0,max_hold
2025-08-03 22:00:00+00:00,2025-08-04 00:00:00+00:00,2025-08-05 00:00:00+00:00,short,114128.75110000001,115061.50809999999,0.07494507080715138,-69.90553941086483,-7.729506091824019,1.934191754153319,-75.70085374853554,24.0,max_hold
2025-08-23 12:00:00+00:00,2025-08-23 14:00:00+00:00,2025-08-24 14:00:00+00:00,short,114862.5309,114704.401,0.06041821477921299,9.553926261215466,-6.2415108889826225,2.7237746447434343,6.036190016976278,24.0,max_hold
2025-09-24 18:00:00+00:00,2025-09-24 20:00:00+00:00,2025-09-25 16:00:00+00:00,short,113376.9767,111652.25039999999,0.06961818925558654,120.07232196748816,-7.0497572941287725,1.9061388240212191,114.92870349738061,20.0,trail_stop
2025-10-13 02:00:00+00:00,2025-10-13 04:00:00+00:00,2025-10-14 04:00:00+00:00,short,114773.5576,113462.0284,0.03500407707927329,45.90886920851779,-3.5951292200596985,0.9151635662896891,43.22890355474779,24.0,max_hold
2025-10-19 08:00:00+00:00,2025-10-19 10:00:00+00:00,2025-10-20 10:00:00+00:00,long,107377.2035,110920.7138,0.05736602014316143,203.2770832472997,-5.635297224468895,-0.7632288858934866,196.8785571369373,24.0,max_hold
2025-11-08 00:00:00+00:00,2025-11-08 02:00:00+00:00,2025-11-09 02:00:00+00:00,short,102917.1156,102025.5985,0.041963605487107904,37.411271869411024,-3.870060840877296,0.7403055228397522,34.281516551373485,24.0,max_hold
2025-11-20 06:00:00+00:00,2025-11-20 08:00:00+00:00,2025-11-21 06:00:00+00:00,short,92297.3025,86256.95039999999,0.040893511059450334,247.01120540432478,-3.2857696420551186,0.9472112849811657,244.67264704725082,22.0,trail_stop
2025-11-23 06:00:00+00:00,2025-11-23 08:00:00+00:00,2025-11-24 08:00:00+00:00,short,85721.27590000001,87021.0985,0.04407080523405456,-57.28422864342174,-3.4258029920327395,0.6053344455028321,-60.10469718995165,24.0,max_hold
2025-12-07 20:00:00+00:00,2025-12-07 22:00:00+00:00,2025-12-08 06:00:00+00:00,short,90158.9442,91703.26996834658,0.05918712184887559,-91.40419742548734,-4.843755463359706,-0.020493282079377055,-96.26844617092641,8.0,trail_stop
2026-01-16 08:00:00+00:00,2026-01-16 10:00:00+00:00,2026-01-17 10:00:00+00:00,short,95576.31850000001,95315.5861,0.07296990389962137,19.025618171518225,-6.2682137702449605,2.085709708648462,14.843114109921727,24.0,max_hold
2026-01-26 18:00:00+00:00,2026-01-26 20:00:00+00:00,2026-01-27 20:00:00+00:00,long,87993.3901,88346.4881,0.07177306357815792,25.342925203320274,-5.695403980235951,-1.3508437965163487,18.296677426567975,24.0,max_hold
2026-02-06 20:00:00+00:00,2026-02-06 22:00:00+00:00,2026-02-07 22:00:00+00:00,short,70271.9121,69475.8365,0.025569810030557298,20.35550186196183,-1.607995522755036,-0.8947600274471177,17.852746311759677,24.0,max_hold
