signal_time,entry_time,exit_time,dir,entry,exit,qty,gross_pnl,fees,funding,pnl,hold_hours,reason,coin
2025-11-06 00:00:00+00:00,2025-11-06 01:00:00+00:00,2025-11-06 16:00:00+00:00,short,103670.8894,100847.2451,0.061398332502799205,173.3670516010337,-5.6506825911974445,1.1868029055086389,168.9031719153449,15.0,max_hold,BTC
2025-12-16 20:00:00+00:00,2025-12-16 21:00:00+00:00,2025-12-17 12:00:00+00:00,short,87502.74130000001,87014.0964,0.06913717665700352,33.78352877384478,-5.429520646958929,0.0,28.35400812688585,15.0,max_hold,BTC
2026-01-03 11:00:00+00:00,2026-01-03 12:00:00+00:00,2026-01-03 21:00:00+00:00,short,89694.0837,90668.17731505523,0.12828410024025155,-124.9607229571341,-10.411924667226192,0.0,-135.3726476243603,9.0,trail_stop,BTC
2026-01-08 23:00:00+00:00,2026-01-09 00:00:00+00:00,2026-01-09 15:00:00+00:00,short,91051.6763,91581.1050511069,0.09231061607421144,-48.871894182078094,-7.5865250528403445,0.0,-56.45841923491844,15.0,trail_stop,BTC
2026-01-12 17:00:00+00:00,2026-01-12 18:00:00+00:00,2026-01-13 09:00:00+00:00,short,91453.5557,92448.64663766632,0.08521270324812617,-84.79438877625962,-7.051861707514387,0.0,-91.84625048377401,15.0,trail_stop,BTC
2026-01-15 17:00:00+00:00,2026-01-15 18:00:00+00:00,2026-01-16 09:00:00+00:00,short,96596.0125,95633.68149999999,0.07320827313561026,70.45059069486537,-6.332761774407052,0.0,64.11782892045832,15.0,max_hold,BTC
2026-01-16 22:00:00+00:00,2026-01-16 23:00:00+00:00,2026-01-17 14:00:00+00:00,short,95512.3377,95523.6485,0.10767013582341911,-1.217835372270669,-9.25599176159167,0.0,-10.473827133862338,15.0,max_hold,BTC
2026-01-26 17:00:00+00:00,2026-01-26 18:00:00+00:00,2026-01-27 09:00:00+00:00,long,87676.295,87823.645,0.0832728480097435,12.270254154236188,-6.576470923202596,0.0,5.693783231033592,15.0,max_hold,BTC
2026-01-27 11:00:00+00:00,2026-01-27 12:00:00+00:00,2026-01-28 03:00:00+00:00,long,87981.3865,89065.2724,0.11559591809158502,125.29278571702488,-9.209641986266934,0.0,116.08314373075795,15.0,max_hold,BTC
2026-01-30 20:00:00+00:00,2026-01-30 21:00:00+00:00,2026-01-31 12:00:00+00:00,short,83886.8264,82756.8196,0.05471287041436487,61.82591561575128,-4.102898494038882,0.0,57.723017121712395,15.0,max_hold,BTC
2026-04-09 05:00:00+00:00,2026-04-09 06:00:00+00:00,2026-04-09 21:00:00+00:00,long,70971.285,72223.3265,0.10765160562467098,134.78427778372063,-6.936808430149188,0.0,127.84746935357144,15.0,max_hold,BTC
2026-04-19 15:00:00+00:00,2026-04-19 16:00:00+00:00,2026-04-20 07:00:00+00:00,short,75787.257,75157.6685507233,0.13096388148054694,82.45334705259413,-8.895750002961709,0.0,73.55759704963242,15.0,trail_stop,BTC
2026-05-03 05:00:00+00:00,2026-05-03 06:00:00+00:00,2026-05-03 21:00:00+00:00,long,78236.4639,78777.3597,0.22791921835317525,123.28054794651504,-16.103910575499903,0.0,107.17663737101515,15.0,max_hold,BTC
2026-05-13 05:00:00+00:00,2026-05-13 06:00:00+00:00,2026-05-13 21:00:00+00:00,short,80955.706,79386.8089,0.15437508959314725,242.1986303749292,-11.138800546475121,0.0,231.05982982845407,15.0,max_hold,BTC
